Nro_Pedido,Fecha_Venta,Producto,Precio_Unitario,Cantidad_toneladas,Total_Venta,País,Cliente,Tipo_Cliente,Moneda,Incoterm,Medio_Transporte
10383,2024-02-22,Harina panadera premium (50 kg),65.53,15,19659.0,Panamá,Canal Market,Exportación,USD,DAP,Aéreo
10394,2024-03-15,Harina panadera premium (50 kg),65.53,13,17037.8,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10413,2024-05-05,Harina panadera premium (50 kg),65.53,13,17037.8,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10103,2024-01-29,Harina panetonera especial (50 kg),76.4,5,7640.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10113,2024-03-26,Harina panetonera especial (50 kg),76.4,15,22920.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10126,2024-05-28,Harina panetonera especial (50 kg),76.4,7,10696.0,Panamá,Panadería Panamá Viejo,Exportación,USD,CIF,Marítimo
10140,2024-07-24,Harina panetonera especial (50 kg),76.4,8,12224.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10150,2024-09-19,Harina panetonera especial (50 kg),76.4,11,16808.0,Guatemala,Supermercado Quetzal,Exportación,USD,FOB,Aéreo
10164,2024-10-21,Harina panetonera especial (50 kg),76.4,14,21392.0,El Salvador,Panadería Cuscatlán,Exportación,USD,DAP,Marítimo
10175,2024-11-06,Harina panetonera especial (50 kg),76.4,8,12224.0,Colombia,Supermercado Cafetal,Exportación,USD,CIF,Aéreo
10183,2024-11-13,Harina panetonera especial (50 kg),76.4,6,9168.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10194,2024-11-25,Harina panetonera especial (50 kg),76.4,11,16808.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10206,2024-12-05,Harina panetonera especial (50 kg),76.4,10,15280.0,Guatemala,Supermercado Quetzal,Exportación,USD,CIF,Marítimo
10217,2024-02-04,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10229,2024-03-11,Harina panetonera especial (50 kg),76.4,10,15280.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10245,2024-05-04,Harina panetonera especial (50 kg),76.4,15,22920.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10258,2024-06-15,Harina panetonera especial (50 kg),76.4,10,15280.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10270,2024-07-19,Harina panetonera especial (50 kg),76.4,9,13752.0,Colombia,Supermercado Cafetal,Exportación,USD,CIF,Aéreo
10281,2024-08-19,Harina panetonera especial (50 kg),76.4,8,12224.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10291,2024-09-08,Harina panetonera especial (50 kg),76.4,14,21392.0,Venezuela,Panadería El Ávila,Exportación,USD,DAP,Marítimo
10304,2024-10-11,Harina panetonera especial (50 kg),76.4,5,7640.0,Cuba,Panadería El Malecón,Exportación,USD,FOB,Marítimo
10313,2024-10-22,Harina panetonera especial (50 kg),76.4,14,21392.0,El Salvador,Panadería Cuscatlán,Exportación,USD,FOB,Marítimo
10324,2024-11-05,Harina panetonera especial (50 kg),76.4,10,15280.0,EEUU,Latin Market Miami,Exportación,USD,FOB,Marítimo
10333,2024-11-18,Harina panetonera especial (50 kg),76.4,6,9168.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10348,2024-11-01,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10358,2024-12-10,Harina panetonera especial (50 kg),76.4,12,18336.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10370,2024-01-20,Harina panetonera especial (50 kg),76.4,14,21392.0,Cuba,Bodega Habana Centro,Exportación,USD,FOB,Marítimo
10382,2024-02-17,Harina panetonera especial (50 kg),76.4,10,15280.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10411,2024-05-01,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10424,2024-05-31,Harina panetonera especial (50 kg),76.4,11,16808.0,Cuba,Bodega Habana Centro,Exportación,USD,DAP,Marítimo
10106,2024-02-17,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10120,2024-04-29,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10133,2024-06-27,Harina pastelera premium (50 kg),77.8,9,14004.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10144,2024-08-13,Harina pastelera premium (50 kg),77.8,7,10892.0,Cuba,Panadería El Malecón,Exportación,USD,FOB,Aéreo
10168,2024-10-28,Harina pastelera premium (50 kg),77.8,6,9336.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10210,2024-01-12,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10223,2024-02-20,Harina pastelera premium (50 kg),77.8,6,9336.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10235,2024-04-02,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10250,2024-05-11,Harina pastelera premium (50 kg),77.8,6,9336.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10262,2024-06-24,Harina pastelera premium (50 kg),77.8,8,12448.0,Venezuela,Supermercado Orinoco,Exportación,USD,CIF,Aéreo
10275,2024-07-23,Harina pastelera premium (50 kg),77.8,6,9336.0,Colombia,Panadería La Candelaria,Exportación,USD,CIF,Aéreo
10284,2024-08-21,Harina pastelera premium (50 kg),77.8,14,21784.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10297,2024-09-16,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10308,2024-10-15,Harina pastelera premium (50 kg),77.8,6,9336.0,Cuba,Bodega Habana Centro,Exportación,USD,CIF,Aéreo
10316,2024-11-01,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10328,2024-11-12,Harina pastelera premium (50 kg),77.8,10,15560.0,Panamá,Canal Market,Exportación,USD,FOB,Aéreo
10340,2024-11-24,Harina pastelera premium (50 kg),77.8,5,7780.0,Panamá,Panadería Panamá Viejo,Exportación,USD,FOB,Aéreo
10353,2024-12-04,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10361,2024-12-17,Harina pastelera premium (50 kg),77.8,5,7780.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10375,2024-02-03,Harina pastelera premium (50 kg),77.8,10,15560.0,Venezuela,Supermercado Orinoco,Exportación,USD,DAP,Marítimo
10388,2024-03-03,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10398,2024-03-30,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10401,2024-04-03,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10416,2024-05-10,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10108,2024-03-03,Harina galletera especial (50 kg),73.65,10,14730.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10121,2024-05-07,Harina galletera especial (50 kg),73.65,13,19149.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10135,2024-07-02,Harina galletera especial (50 kg),73.65,9,13257.0,Panamá,Panadería Panamá Viejo,Exportación,USD,CIF,Aéreo
10145,2024-08-25,Harina galletera especial (50 kg),73.65,6,8838.0,Venezuela,Panadería El Ávila,Exportación,USD,DAP,Aéreo
10159,2024-10-10,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10169,2024-11-04,Harina galletera especial (50 kg),73.65,9,13257.0,Panamá,Canal Market,Exportación,USD,FOB,Aéreo
10180,2024-11-11,Harina galletera especial (50 kg),73.65,6,8838.0,Cuba,Panadería El Malecón,Exportación,USD,CIF,Aéreo
10190,2024-11-19,Harina galletera especial (50 kg),73.65,8,11784.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10211,2024-01-15,Harina galletera especial (50 kg),73.65,13,19149.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10224,2024-02-21,Harina galletera especial (50 kg),73.65,8,11784.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10237,2024-04-05,Harina galletera especial (50 kg),73.65,8,11784.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10252,2024-05-26,Harina galletera especial (50 kg),73.65,6,8838.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10264,2024-06-30,Harina galletera especial (50 kg),73.65,10,14730.0,Guatemala,Panadería Chapina,Exportación,USD,FOB,Aéreo
10276,2024-08-02,Harina galletera especial (50 kg),73.65,15,22095.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10285,2024-08-27,Harina galletera especial (50 kg),73.65,6,8838.0,Cuba,Panadería El Malecón,Exportación,USD,CIF,Marítimo
10299,2024-09-30,Harina galletera especial (50 kg),73.65,11,16203.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10309,2024-10-15,Harina galletera especial (50 kg),73.65,7,10311.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10319,2024-11-03,Harina galletera especial (50 kg),73.65,7,10311.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10331,2024-11-17,Harina galletera especial (50 kg),73.65,9,13257.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10341,2024-11-24,Harina galletera especial (50 kg),73.65,7,10311.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10355,2024-12-07,Harina galletera especial (50 kg),73.65,6,8838.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10365,2024-01-07,Harina galletera especial (50 kg),73.65,14,20622.0,Panamá,Panadería Panamá Viejo,Exportación,USD,FOB,Aéreo
10375,2024-02-03,Harina galletera especial (50 kg),73.65,13,19149.0,Guatemala,Panadería Chapina,Exportación,USD,DAP,Aéreo
10390,2024-03-04,Harina galletera especial (50 kg),73.65,6,8838.0,Guatemala,Panadería Chapina,Exportación,USD,CIF,Aéreo
10403,2024-04-08,Harina galletera especial (50 kg),73.65,15,22095.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10106,2024-02-17,Harina integral (25 kg),61.08,6,7329.6,Cuba,Panadería El Malecón,Exportación,USD,FOB,Aéreo
10120,2024-04-29,Harina integral (25 kg),61.08,12,14659.2,Cuba,Bodega Habana Centro,Exportación,USD,CIF,Aéreo
10133,2024-06-27,Harina integral (25 kg),61.08,13,15880.8,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10143,2024-08-10,Harina integral (25 kg),61.08,11,13437.6,Guatemala,Supermercado Quetzal,Exportación,USD,FOB,Aéreo
10156,2024-10-08,Harina integral (25 kg),61.08,7,8551.2,Cuba,Panadería El Malecón,Exportación,USD,FOB,Aéreo
10168,2024-10-28,Harina integral (25 kg),61.08,13,15880.8,EEUU,Andes Bakery LA,Exportación,USD,DAP,Marítimo
10199,2024-12-01,Harina integral (25 kg),61.08,7,8551.2,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10210,2024-01-12,Harina integral (25 kg),61.08,9,10994.4,Guatemala,Supermercado Quetzal,Exportación,USD,FOB,Aéreo
10223,2024-02-20,Harina integral (25 kg),61.08,13,15880.8,Chile,Panadería La Vega,Exportación,USD,CIF,Aéreo
10235,2024-04-02,Harina integral (25 kg),61.08,7,8551.2,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10250,2024-05-11,Harina integral (25 kg),61.08,11,13437.6,El Salvador,Mercado Centro,Exportación,USD,CIF,Aéreo
10262,2024-06-24,Harina integral (25 kg),61.08,5,6108.0,EEUU,Pantry Houston LLC,Exportación,USD,FOB,Aéreo
10275,2024-07-23,Harina integral (25 kg),61.08,8,9772.8,El Salvador,Panadería Cuscatlán,Exportación,USD,DAP,Marítimo
10284,2024-08-21,Harina integral (25 kg),61.08,8,9772.8,Guatemala,Panadería Chapina,Exportación,USD,DAP,Aéreo
10296,2024-09-15,Harina integral (25 kg),61.08,11,13437.6,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10308,2024-10-15,Harina integral (25 kg),61.08,12,14659.2,EEUU,Pantry Houston LLC,Exportación,USD,DAP,Aéreo
10316,2024-11-01,Harina integral (25 kg),61.08,5,6108.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10328,2024-11-12,Harina integral (25 kg),61.08,9,10994.4,Perú,Panadería San José,Nacional,PEN,,Terrestre
10340,2024-11-24,Harina integral (25 kg),61.08,11,13437.6,Venezuela,Panadería El Ávila,Exportación,USD,FOB,Aéreo
10353,2024-12-04,Harina integral (25 kg),61.08,8,9772.8,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10361,2024-12-17,Harina integral (25 kg),61.08,8,9772.8,El Salvador,Mercado Centro,Exportación,USD,FOB,Aéreo
10375,2024-02-03,Harina integral (25 kg),61.08,8,9772.8,Perú,Panadería San José,Nacional,PEN,,Terrestre
10388,2024-03-03,Harina integral (25 kg),61.08,10,12216.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10398,2024-03-30,Harina integral (25 kg),61.08,11,13437.6,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10401,2024-04-03,Harina integral (25 kg),61.08,6,7329.6,Venezuela,Panadería El Ávila,Exportación,USD,FOB,Aéreo
10416,2024-05-10,Harina integral (25 kg),61.08,9,10994.4,Guatemala,Panadería Chapina,Exportación,USD,CIF,Aéreo
10104,2024-01-31,Harina panadera especial Don Angelo (50 kg),64.41,8,10305.6,Colombia,Panadería La Candelaria,Exportación,USD,FOB,Marítimo
10115,2024-04-04,Harina panadera especial Don Angelo (50 kg),64.41,7,9017.4,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10127,2024-06-03,Harina panadera especial Don Angelo (50 kg),64.41,11,14170.2,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10141,2024-08-01,Harina panadera especial Don Angelo (50 kg),64.41,15,19323.0,Guatemala,Panadería Chapina,Exportación,USD,CIF,Marítimo
10151,2024-09-21,Harina panadera especial Don Angelo (50 kg),64.41,10,12882.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10165,2024-10-22,Harina panadera especial Don Angelo (50 kg),64.41,11,14170.2,Perú,Panadería San José,Nacional,PEN,,Terrestre
10176,2024-11-06,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Panamá,Panadería Panamá Viejo,Exportación,USD,DAP,Marítimo
10184,2024-11-14,Harina panadera especial Don Angelo (50 kg),64.41,10,12882.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10195,2024-11-25,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10207,2024-12-09,Harina panadera especial Don Angelo (50 kg),64.41,11,14170.2,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10220,2024-02-12,Harina panadera especial Don Angelo (50 kg),64.41,6,7729.2,Chile,Pastelería Don Pedro,Exportación,USD,DAP,Aéreo
10230,2024-03-15,Harina panadera especial Don Angelo (50 kg),64.41,15,19323.0,Guatemala,Supermercado Quetzal,Exportación,USD,DAP,Aéreo
10246,2024-05-05,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Venezuela,Panadería El Ávila,Exportación,USD,CIF,Marítimo
10259,2024-06-15,Harina panadera especial Don Angelo (50 kg),64.41,10,12882.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10271,2024-07-20,Harina panadera especial Don Angelo (50 kg),64.41,10,12882.0,Panamá,Panadería Panamá Viejo,Exportación,USD,FOB,Marítimo
10282,2024-08-20,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Colombia,Panadería La Candelaria,Exportación,USD,CIF,Aéreo
10292,2024-09-08,Harina panadera especial Don Angelo (50 kg),64.41,14,18034.8,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10305,2024-10-13,Harina panadera especial Don Angelo (50 kg),64.41,11,14170.2,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10314,2024-10-22,Harina panadera especial Don Angelo (50 kg),64.41,14,18034.8,EEUU,Pantry Houston LLC,Exportación,USD,CIF,Aéreo
10325,2024-11-05,Harina panadera especial Don Angelo (50 kg),64.41,12,15458.4,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10336,2024-11-20,Harina panadera especial Don Angelo (50 kg),64.41,11,14170.2,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10350,2024-12-02,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10359,2024-12-15,Harina panadera especial Don Angelo (50 kg),64.41,5,6441.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10371,2024-01-23,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10383,2024-02-22,Harina panadera especial Don Angelo (50 kg),64.41,14,18034.8,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10395,2024-03-17,Harina panadera especial Don Angelo (50 kg),64.41,6,7729.2,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10412,2024-05-03,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10425,2024-05-31,Harina panadera especial Don Angelo (50 kg),64.41,9,11593.8,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10104,2024-01-31,Harina panadera especial Doña Angélica (50 kg),63.69,6,7642.8,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10117,2024-04-16,Harina panadera especial Doña Angélica (50 kg),63.69,9,11464.2,Perú,Panadería San José,Nacional,PEN,,Terrestre
10127,2024-06-03,Harina panadera especial Doña Angélica (50 kg),63.69,8,10190.4,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10142,2024-08-08,Harina panadera especial Doña Angélica (50 kg),63.69,5,6369.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10153,2024-09-28,Harina panadera especial Doña Angélica (50 kg),63.69,7,8916.6,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10165,2024-10-22,Harina panadera especial Doña Angélica (50 kg),63.69,5,6369.0,Cuba,Panadería El Malecón,Exportación,USD,DAP,Aéreo
10176,2024-11-06,Harina panadera especial Doña Angélica (50 kg),63.69,15,19107.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10185,2024-11-14,Harina panadera especial Doña Angélica (50 kg),63.69,9,11464.2,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10196,2024-11-26,Harina panadera especial Doña Angélica (50 kg),63.69,8,10190.4,Chile,Supermercado Mapocho,Exportación,USD,DAP,Aéreo
10208,2024-01-02,Harina panadera especial Doña Angélica (50 kg),63.69,11,14011.8,Cuba,Panadería El Malecón,Exportación,USD,DAP,Aéreo
10220,2024-02-12,Harina panadera especial Doña Angélica (50 kg),63.69,9,11464.2,EEUU,Pantry Houston LLC,Exportación,USD,FOB,Marítimo
10230,2024-03-15,Harina panadera especial Doña Angélica (50 kg),63.69,14,17833.2,Venezuela,Supermercado Orinoco,Exportación,USD,DAP,Aéreo
10247,2024-05-05,Harina panadera especial Doña Angélica (50 kg),63.69,8,10190.4,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10272,2024-07-20,Harina panadera especial Doña Angélica (50 kg),63.69,6,7642.8,Venezuela,Supermercado Orinoco,Exportación,USD,FOB,Marítimo
10282,2024-08-20,Harina panadera especial Doña Angélica (50 kg),63.69,8,10190.4,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10292,2024-09-08,Harina panadera especial Doña Angélica (50 kg),63.69,6,7642.8,Guatemala,Panadería Chapina,Exportación,USD,CIF,Aéreo
10306,2024-10-14,Harina panadera especial Doña Angélica (50 kg),63.69,12,15285.6,Perú,Panadería San José,Nacional,PEN,,Terrestre
10314,2024-10-22,Harina panadera especial Doña Angélica (50 kg),63.69,7,8916.6,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10325,2024-11-05,Harina panadera especial Doña Angélica (50 kg),63.69,13,16559.4,Chile,Pastelería Don Pedro,Exportación,USD,CIF,Marítimo
10337,2024-11-21,Harina panadera especial Doña Angélica (50 kg),63.69,8,10190.4,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10350,2024-12-02,Harina panadera especial Doña Angélica (50 kg),63.69,10,12738.0,Chile,Panadería La Vega,Exportación,USD,FOB,Marítimo
10359,2024-12-15,Harina panadera especial Doña Angélica (50 kg),63.69,14,17833.2,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10372,2024-01-26,Harina panadera especial Doña Angélica (50 kg),63.69,9,11464.2,El Salvador,Panadería Cuscatlán,Exportación,USD,CIF,Aéreo
10383,2024-02-22,Harina panadera especial Doña Angélica (50 kg),63.69,14,17833.2,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10395,2024-03-17,Harina panadera especial Doña Angélica (50 kg),63.69,5,6369.0,Chile,Panadería La Vega,Exportación,USD,FOB,Marítimo
10413,2024-05-05,Harina panadera especial Doña Angélica (50 kg),63.69,13,16559.4,El Salvador,Mercado Centro,Exportación,USD,FOB,Aéreo
10108,2024-03-03,Harina panadera especial Doña Angélica (10 kg),63.52,5,6352.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
